,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,2931,6391,0.459,709,1922,0.369,2222,4469,0.497,1508,2002,0.753,721,2407,3128,1714,705,311,1191,1777,8079
1,Team/G,,242.4,35.7,77.9,0.459,8.6,23.4,0.369,27.1,54.5,0.497,18.4,24.4,0.753,8.8,29.4,38.1,20.9,8.6,3.8,14.5,21.7,98.5
2,Lg Rank,,7,29,29,12.0,10,10,11.0,30,28,9.0,10,10,18.0,28,28,29,24,4,28,12,21,21
3,Year/Year,,0.1%,-0.4%,-2.3%,0.009,12.9%,9.2%,0.012,-4.0%,-6.6%,0.013,5.3%,2.2%,0.022,-31.1%,-2.2%,-10.8%,2.8%,17.7%,-20.5%,-1.2%,18.5%,1.7%
4,Opponent,82.0,19880,2980,6511,0.458,662,1802,0.367,2318,4709,0.492,1539,2026,0.76,921,2594,3515,1723,608,337,1296,1704,8161
5,Opponent/G,,242.4,36.3,79.4,0.458,8.1,22.0,0.367,28.3,57.4,0.492,18.8,24.7,0.76,11.2,31.6,42.9,21.0,7.4,4.1,15.8,20.8,99.5
6,Lg Rank,,7,7,4,17.0,17,17,23.0,6,3,17.0,21,21,19.0,21,13,18,11,10,9,6,11,11
7,Year/Year,,0.1%,-2.8%,-1.6%,-0.006,27.8%,27.3%,0.001,-9.0%,-9.4%,0.002,34.1%,29.0%,0.029,4.9%,11.0%,9.4%,-1.9%,-1.0%,-13.6%,17.6%,-2.7%,4.7%
