,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,2951,6652,0.444,543,1577,0.344,2408,5075,0.474,1346,1803,0.747,904,2477,3381,1664,570,366,1200,1699,7791
1,Team/G,,241.2,36.0,81.1,0.444,6.6,19.2,0.344,29.4,61.9,0.474,16.4,22.0,0.747,11.0,30.2,41.2,20.3,7.0,4.5,14.6,20.7,95.0
2,Lg Rank,,22,27,25,24.0,24,23,25.0,20,16,24.0,23,21,22.0,16,26,23,26,26,20,14,17,29
3,Year/Year,,-0.5%,-3.1%,-0.9%,-0.01,7.1%,13.9%,-0.022,-5.2%,-4.7%,-0.002,-6.5%,-4.2%,-0.018,-8.6%,0.8%,-1.9%,-10.5%,-17.4%,-28.9%,-0.8%,-2.9%,-3.1%
4,Opponent,82.0,19780,3138,6639,0.473,599,1591,0.376,2539,5048,0.503,1504,1945,0.773,846,2640,3486,1788,617,401,1034,1673,8379
5,Opponent/G,,241.2,38.3,81.0,0.473,7.3,19.4,0.376,31.0,61.6,0.503,18.3,23.7,0.773,10.3,32.2,42.5,21.8,7.5,4.9,12.6,20.4,102.2
6,Lg Rank,,22,21,8,30.0,10,7,28.0,22,16,24.0,16,15,30.0,7,21,14,14,13,17,29,17,18
7,Year/Year,,-0.5%,4.5%,1.4%,0.014,7.0%,5.2%,0.006,3.9%,0.2%,0.018,1.7%,-0.4%,0.016,-6.1%,7.9%,4.2%,5.9%,-3.6%,-16.5%,-14.3%,0.2%,4.2%
