Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2013-14,20.0,OKC,NBA,C,81.0,1197.0,11.2,0.541,0.0,0.735,14.1,17.1,15.6,4.9,1.7,3.9,22.5,11.7,0.9,1.9,2.9,0.114,-3.1,0.9,-2.2,-0.1
2014-15,21.0,OKC,NBA,C,70.0,1771.0,14.1,0.549,0.005,0.514,12.2,19.3,15.8,5.5,1.1,3.8,16.8,14.3,1.9,2.2,4.1,0.111,-1.5,0.2,-1.3,0.3
2015-16,22.0,OKC,NBA,C,80.0,2014.0,15.5,0.621,0.0,0.46,12.5,16.1,14.4,4.3,1.0,3.3,14.1,12.6,4.2,2.3,6.5,0.155,0.0,0.2,0.2,1.1
2016-17,23.0,OKC,NBA,C,80.0,2389.0,16.5,0.589,0.002,0.392,13.0,15.4,14.2,5.4,1.8,2.6,16.0,16.2,3.3,3.1,6.5,0.13,-0.2,0.0,-0.2,1.1
2017-18,24.0,OKC,NBA,C,76.0,2487.0,20.6,0.63,0.003,0.402,16.6,13.9,15.3,5.5,1.8,2.8,13.3,16.7,6.7,3.0,9.7,0.187,1.7,-0.6,1.1,2.0
2018-19,25.0,OKC,NBA,C,80.0,2669.0,18.5,0.591,0.002,0.361,14.7,14.8,14.7,6.6,2.0,2.4,12.6,16.4,5.1,4.0,9.1,0.163,0.7,0.4,1.1,2.1
2019-20,26.0,OKC,NBA,C,63.0,1680.0,20.5,0.604,0.006,0.421,14.0,24.0,19.2,13.2,1.5,3.4,14.2,17.3,3.8,2.7,6.5,0.185,1.9,1.1,2.9,2.1
2020-21,27.0,NOP,NBA,C,58.0,1605.0,15.1,0.596,0.01,0.438,14.4,20.4,17.4,9.1,1.6,2.2,17.5,11.7,2.3,1.7,4.0,0.119,-0.3,-0.5,-0.8,0.5
2021-22,28.0,MEM,NBA,C,15.0,385.0,17.8,0.554,0.0,0.432,16.0,20.0,18.0,14.8,1.5,2.6,18.0,13.9,0.8,0.2,1.0,0.124,0.8,-1.7,-0.9,0.1
Career,,,NBA,,603.0,16197.0,17.0,0.595,0.003,0.43,14.1,17.2,15.7,6.9,1.6,3.0,15.1,14.9,28.9,21.2,50.1,0.149,0.1,0.1,0.3,9.2
,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,OKC,NBA,,530.0,14207.0,17.2,0.596,0.003,0.429,14.0,16.8,15.4,6.4,1.6,3.1,14.8,15.3,25.8,19.4,45.2,0.153,0.2,0.2,0.4,8.6
1 season,,NOP,NBA,,58.0,1605.0,15.1,0.596,0.01,0.438,14.4,20.4,17.4,9.1,1.6,2.2,17.5,11.7,2.3,1.7,4.0,0.119,-0.3,-0.5,-0.8,0.5
1 season,,MEM,NBA,,15.0,385.0,17.8,0.554,0.0,0.432,16.0,20.0,18.0,14.8,1.5,2.6,18.0,13.9,0.8,0.2,1.0,0.124,0.8,-1.7,-0.9,0.1
