,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,20055,3177,6920,0.459,647,1704,0.38,2530,5216,0.485,1253,1715,0.731,886,2573,3459,1909,668,377,1204,1675,8254
1,Team/G,,244.6,38.7,84.4,0.459,7.9,20.8,0.38,30.9,63.6,0.485,15.3,20.9,0.731,10.8,31.4,42.2,23.3,8.1,4.6,14.7,20.4,100.7
2,Lg Rank,,1,9,9,10.0,16,19,5.0,8,9,12.0,29,25,25.0,19,17,20,8,11,15,15,13,16
3,Year/Year,,1.0%,9.2%,3.4%,0.024,18.7%,14.0%,0.015,7.0%,0.3%,0.03,-2.0%,-1.8%,-0.002,-0.1%,-3.0%,-2.3%,7.5%,11.7%,0.3%,-2.7%,-0.4%,8.0%
4,Opponent,82.0,20055,3038,6632,0.458,612,1763,0.347,2426,4869,0.498,1462,1912,0.765,827,2633,3460,1824,631,320,1314,1600,8150
5,Opponent/G,,244.6,37.0,80.9,0.458,7.5,21.5,0.347,29.6,59.4,0.498,17.8,23.3,0.765,10.1,32.1,42.2,22.2,7.7,3.9,16.0,19.5,99.4
6,Lg Rank,,1,11,7,18.0,12,12,5.0,14,8,21.0,14,13,23.0,4,20,11,18,16,7,4,23,9
7,Year/Year,,1.0%,3.2%,-1.0%,0.019,4.4%,4.9%,-0.002,2.9%,-3.0%,0.028,6.1%,2.4%,0.026,-8.4%,-3.2%,-4.5%,3.2%,-1.3%,-10.6%,10.1%,2.0%,3.8%
