,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,2951,6322,0.467,467,1290,0.362,2484,5032,0.494,1664,2204,0.755,813,2432,3245,1716,578,422,1359,2033,8033
1,Team/G,,242.4,36.0,77.1,0.467,5.7,15.7,0.362,30.3,61.4,0.494,20.3,26.9,0.755,9.9,29.7,39.6,20.9,7.0,5.1,16.6,24.8,98.0
2,Lg Rank,,9,16,22,5.0,18,18,13.0,13,20,4.0,10,11,13.0,28,15,26,12,17,11,29,27,12
3,Year/Year,,0.0%,-3.1%,-2.9%,-0.001,6.9%,3.0%,0.013,-4.8%,-4.3%,-0.003,-6.3%,-5.1%,-0.009,-10.6%,-0.2%,-3.0%,-5.2%,-13.3%,-0.2%,4.8%,1.7%,-3.3%
4,Opponent,82.0,19880,2944,6462,0.456,446,1265,0.353,2498,5197,0.481,1825,2457,0.743,910,2369,3279,1763,688,404,1210,1837,8159
5,Opponent/G,,242.4,35.9,78.8,0.456,5.4,15.4,0.353,30.5,63.4,0.481,22.3,30.0,0.743,11.1,28.9,40.0,21.5,8.4,4.9,14.8,22.4,99.5
6,Lg Rank,,9,15,15,19.0,7,8,11.0,18,17,18.0,27,27,15.0,14,8,7,21,30,20,10,20,20
7,Year/Year,,0.0%,-0.5%,-3.0%,0.011,-8.6%,-7.7%,-0.004,1.1%,-1.8%,0.014,0.0%,1.4%,-0.01,-12.4%,-2.4%,-5.4%,-5.2%,-3.6%,0.5%,-5.2%,-5.2%,-0.9%
