Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,22.0,UTA,NBA,PG,30,302,11.2,0.554,0.366,0.268,4.0,11.1,7.7,19.9,1.5,1.1,20.9,14.3,0.3,0.4,0.7,0.106,-2.9,0.7,-2.2,0.0
2021-22,23.0,UTA,NBA,PG,12,90,6.5,0.651,0.111,0.444,2.5,10.2,6.6,8.5,1.6,0.0,31.7,7.6,0.0,0.1,0.1,0.067,-5.7,1.3,-4.3,-0.1
Career,,,NBA,,42,392,10.1,0.566,0.338,0.288,3.7,10.9,7.5,17.3,1.5,0.8,22.4,12.8,0.3,0.5,0.8,0.097,-3.5,0.9,-2.7,-0.1
