,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,74.0,17835,3122,6749,0.463,952,2525,0.377,2170,4224,0.514,1312,1632,0.804,754,2599,3353,1525,465,451,946,1606,8508
1,Team/G,,241.0,42.2,91.2,0.463,12.9,34.1,0.377,29.3,57.1,0.514,17.7,22.1,0.804,10.2,35.1,45.3,20.6,6.3,6.1,12.8,21.7,115.0
2,Lg Rank,,2,5,3,14.0,10,15,3.0,11,7,24.0,18,23,3.0,16,12,12,30,28,2,3,22,6
3,Year/Year,,-0.5%,-0.3%,0.7%,-0.005,16.7%,11.0%,0.018,-6.3%,-4.6%,-0.009,-6.7%,-5.5%,-0.01,-13.6%,-3.0%,-5.6%,-10.4%,-5.6%,21.0%,-7.6%,6.6%,0.3%
4,Opponent,74.0,17835,3090,6781,0.456,1003,2619,0.383,2087,4162,0.501,1410,1828,0.771,852,2617,3469,1840,502,364,953,1488,8593
5,Opponent/G,,241.0,41.8,91.6,0.456,13.6,35.4,0.383,28.2,56.2,0.501,19.1,24.7,0.771,11.5,35.4,46.9,24.9,6.8,4.9,12.9,20.1,116.1
6,Lg Rank,,2,20,27,11.0,29,26,29.0,13,19,4.0,21,24,15.0,30,21,27,19,1,16,27,22,26
7,Year/Year,,-0.5%,1.6%,1.8%,-0.001,26.6%,18.8%,0.024,-7.2%,-6.7%,-0.003,8.7%,8.4%,0.001,12.1%,8.6%,9.5%,7.0%,-7.7%,-4.0%,4.1%,-3.0%,5.1%
