,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,59,23,63,19,7.8,0.03,7.84,107.5,98.8,88.9,0.329,0.216,0.492,13.2,29.1,0.238,0.452,14.7,73.6,0.236,SBC Center,750970
1,Lg Rank,2,28,1,1,1.0,15.0,1.0,8.0,1.0,23.0,12.0,11.0,6.0,12.0,12.0,21.0,1.0,6.0,3.0,11.0,,9
