,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,23,59,23,59,-6.61,0.06,-6.55,104.7,111.9,91.6,0.31,0.215,0.475,13.4,28.6,0.226,0.518,12.1,72.7,0.229,Madison Square Garden (IV),783739
1,Lg Rank,25,5,25,25,25.0,15.0,26.0,23.0,29.0,15.0,14.0,20.0,27.0,15.0,10.0,16.0,28.0,27.0,21.0,15.0,,10
