,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2019-20,22.0,BOS,NBA,PG,11,119,4.3,0.381,0.49,0.163,0.0,10.7,5.4,18.3,4.1,1.6,22.2,24.2,-0.5,0.2,-0.3,-0.103,-8.5,1.0,-7.5,-0.2
1,2020-21,23.0,BOS,NBA,PG,26,238,14.6,0.541,0.452,0.202,2.3,7.5,4.9,36.4,3.1,0.4,22.8,21.4,0.2,0.2,0.4,0.08,0.3,0.0,0.3,0.1
2,Career,,,NBA,,37,357,11.2,0.483,0.466,0.188,1.5,8.6,5.1,30.4,3.4,0.8,22.6,22.4,-0.3,0.5,0.1,0.019,-2.7,0.4,-2.3,0.0
