,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,34.0,Giannis Antetokounmpo,PF,6-11,242,"December 6, 1994",gr,8,
1,22.0,Khris Middleton,SF,6-7,222,"August 12, 1991",us,9,Texas A&M
2,24.0,Pat Connaughton,SG,6-5,209,"January 6, 1993",us,6,Notre Dame
3,13.0,Jordan Nwora,SF,6-8,225,"September 9, 1998",us,1,Louisville
4,7.0,Grayson Allen,SG,6-4,198,"October 8, 1995",us,3,Duke
5,43.0,Thanasis Antetokounmpo,SF,6-6,219,"July 18, 1992",gr,3,
6,54.0,Sandro Mamukelashvili (TW),F,6-11,240,"May 23, 1999",us,R,Seton Hall
7,3.0,George Hill,SG,6-4,188,"May 4, 1986",us,13,IUPUI
8,18.0,Georgios Kalaitzakis,G-F,6-8,192,"January 2, 1999",gr,R,
9,55.0,Justin Robinson (TW),PG,6-1,195,"October 12, 1997",us,2,Virginia Tech
10,21.0,Jrue Holiday,PG,6-3,205,"June 12, 1990",us,12,UCLA
11,11.0,Brook Lopez,C,7-0,282,"April 1, 1988",us,13,Stanford
12,,Bobby Portis,C,6-10,250,"February 10, 1995",us,6,Arkansas
13,,Donte DiVincenzo,SG,6-4,203,"January 31, 1997",us,3,Villanova
14,,Semi Ojeleye,PF,6-6,240,"December 5, 1994",us,4,"Duke, SMU"
15,,Rodney Hood,SF,6-8,208,"October 20, 1992",us,7,"Mississippi State, Duke"
