,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,3460,7305,0.474,1015,2771,0.366,2445,4534,0.539,1449,1803,0.804,786,2920,3706,2085,680,437,1150,1724,9384
1,Team/G,,242.4,42.2,89.1,0.474,12.4,33.8,0.366,29.8,55.3,0.539,17.7,22.0,0.804,9.6,35.6,45.2,25.4,8.3,5.3,14.0,21.0,114.4
2,Lg Rank,,4,9,16,5.0,8,11,6.0,17,23,7.0,16,21,3.0,24,9,17,13,9,9,16,17,8
3,Year/Year,,0.3%,2.3%,1.9%,0.002,4.9%,2.4%,0.008,1.2%,1.6%,-0.002,1.9%,0.7%,0.009,-1.7%,4.0%,2.7%,4.5%,8.6%,-12.6%,5.0%,-3.3%,2.5%
4,Opponent,82.0,19880,3302,7352,0.449,882,2559,0.345,2420,4793,0.505,1399,1829,0.765,867,2804,3671,2012,622,368,1225,1683,8885
5,Opponent/G,,242.4,40.3,89.7,0.449,10.8,31.2,0.345,29.5,58.5,0.505,17.1,22.3,0.765,10.6,34.2,44.8,24.5,7.6,4.5,14.9,20.5,108.4
6,Lg Rank,,4,9,16,5.0,9,10,8.0,10,23,6.0,10,12,13.0,18,8,13,15,17,6,10,19,9
7,Year/Year,,0.3%,4.9%,4.8%,0.0,20.7%,25.1%,-0.013,0.1%,-3.6%,0.019,-6.0%,-5.8%,-0.002,7.6%,4.9%,5.5%,12.7%,5.8%,-8.2%,4.2%,3.1%,4.3%
