,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,50,32,48,34,2.23,-0.06,2.17,107.8,105.4,89.8,0.362,0.228,0.492,13.3,28.4,0.263,0.49,12.8,75.7,0.226,Gund Arena,792391
1,Lg Rank,6,25,8,8,8.0,19.0,8.0,9.0,14.0,19.0,7.0,9.0,13.0,10.0,10.0,7.0,18.0,27.0,4.0,5.0,,5
