Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,19.0,CHO,NBA,PG,51,31,28.8,5.7,13.2,0.436,1.8,5.1,0.352,3.9,8.1,0.489,0.504,2.5,3.2,0.758,1.2,4.7,5.9,6.1,1.6,0.4,2.8,2.7,15.7
2021-22,20.0,CHO,NBA,PG,13,13,31.5,7.4,17.0,0.434,2.8,7.2,0.398,4.5,9.8,0.461,0.518,2.2,2.3,0.933,1.5,5.3,6.8,7.1,1.8,0.4,2.7,3.3,19.8
Career,,,NBA,,64,44,29.3,6.1,14.0,0.436,2.0,5.5,0.364,4.1,8.4,0.482,0.508,2.4,3.0,0.785,1.3,4.8,6.1,6.3,1.6,0.4,2.8,2.8,16.6
