,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,30,42,33,39,-1.29,0.74,-0.55,110.7,111.9,103.7,0.256,0.403,0.539,13.9,24.2,0.186,0.532,12.4,77.8,0.212,Smoothie King Center,528172
1,Lg Rank,21,9,19,17,20.0,1.0,15.0,17.0,19.0,2.0,21.0,9.0,6.0,29.0,5.0,23.0,16.0,21.0,11.0,19.0,,24
