Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,22.0,HOU,NBA,SG,20,520,10.4,0.565,0.818,0.063,2.0,12.4,7.0,8.7,1.1,0.9,10.0,17.9,0.1,0.2,0.3,0.03,-1.3,-2.0,-3.3,-0.2
2021-22,23.0,HOU,NBA,SG,12,89,6.1,0.407,0.789,0.079,2.3,9.5,5.8,5.3,2.1,0.0,2.5,18.9,-0.1,0.1,0.0,-0.018,-5.1,-2.0,-7.1,-0.1
Career,,,NBA,,32,609,9.8,0.539,0.813,0.065,2.0,12.0,6.8,8.2,1.2,0.7,8.9,18.1,0.0,0.3,0.3,0.023,-1.8,-2.0,-3.9,-0.3
