,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19980,3050,6998,0.436,645,1813,0.356,2405,5185,0.464,1264,1675,0.755,965,2560,3525,1740,580,385,1085,1823,8009
1,Team/G,,243.7,37.2,85.3,0.436,7.9,22.1,0.356,29.3,63.2,0.464,15.4,20.4,0.755,11.8,31.2,43.0,21.2,7.1,4.7,13.2,22.2,97.7
2,Lg Rank,,1,20,2,29.0,6,5,12.0,26,17,29.0,30,29,17.0,8,11,7,14,19,20,5,25,23
3,Year/Year,,1.0%,1.4%,3.6%,-0.01,26.2%,28.8%,-0.007,-3.7%,-3.0%,-0.003,-21.6%,-19.0%,-0.026,-0.8%,8.2%,5.5%,-3.4%,-4.8%,25.0%,-6.0%,-8.2%,-1.6%
4,Opponent,82.0,19980,2870,6361,0.451,438,1276,0.343,2432,5085,0.478,1692,2211,0.765,790,2722,3512,1581,573,421,1254,1664,7870
5,Opponent/G,,243.7,35.0,77.6,0.451,5.3,15.6,0.343,29.7,62.0,0.478,20.6,27.0,0.765,9.6,33.2,42.8,19.3,7.0,5.1,15.3,20.3,96.0
6,Lg Rank,,1,2,3,10.0,2,2,7.0,7,8,8.0,26,27,23.0,1,27,24,4,10,21,4,20,7
7,Year/Year,,1.0%,0.6%,2.1%,-0.007,-22.1%,-14.1%,-0.035,6.1%,7.1%,-0.005,-13.7%,-10.8%,-0.025,-4.9%,7.7%,4.6%,-8.6%,-7.0%,12.0%,-7.1%,-9.7%,-4.4%
