,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,44,38,45,37,1.27,-0.79,0.48,106.0,104.6,93.2,0.248,0.246,0.506,13.6,25.2,0.181,0.504,15.0,75.7,0.22,Verizon Center,698068
1,Lg Rank,14,16,15,15,15.0,30.0,15.0,17.0,8.0,18.0,26.0,18.0,11.0,13.0,17.0,30.0,15.0,2.0,8.0,15.0,,18
