,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,72.0,17430,3060,6412,0.477,762,2190,0.348,2298,4222,0.544,1369,1878,0.729,845,2568,3413,1872,545,315,1052,1295,8251
1,Team/G,,242.1,42.5,89.1,0.477,10.6,30.4,0.348,31.9,58.6,0.544,19.0,26.1,0.729,11.7,35.7,47.4,26.0,7.6,4.4,14.6,18.0,114.6
2,Lg Rank,,6,9,10,7.0,27,25,26.0,2,4,8.0,4,2,29.0,1,3,3,10,15,24,22,4,9
3,Year/Year,,0.0%,-0.2%,-2.8%,0.013,-22.4%,-17.5%,-0.022,10.3%,7.1%,0.016,11.4%,11.3%,0.0,6.0%,0.7%,1.9%,-3.1%,1.1%,-12.0%,-10.9%,-15.0%,-1.1%
4,Opponent,72.0,17430,3016,6431,0.469,1043,2745,0.38,1973,3686,0.535,1197,1516,0.79,644,2366,3010,1866,555,426,961,1534,8272
5,Opponent/G,,242.1,41.9,89.3,0.469,14.5,38.1,0.38,27.4,51.2,0.535,16.6,21.1,0.79,8.9,32.9,41.8,25.9,7.7,5.9,13.3,21.3,114.9
6,Lg Rank,,6,19,21,19.0,29,27,25.0,8,6,18.0,11,11,28.0,3,6,3,25,20,30,18,2,24
7,Year/Year,,0.0%,-2.0%,-2.7%,0.004,18.5%,12.6%,0.019,-10.2%,-11.7%,0.009,-14.5%,-14.6%,0.001,-11.4%,-5.4%,-6.8%,5.8%,-9.8%,22.4%,-8.0%,1.0%,-1.9%
