Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,26.0,SAS,NBA,C,5,0,3.2,1.0,1.4,0.714,0.2,0.4,0.5,0.8,1.0,0.8,0.786,0.4,0.6,0.667,0.4,0.0,0.4,0.4,0.0,0.2,0.2,0.2,2.6
Career,,,NBA,,5,0,3.2,1.0,1.4,0.714,0.2,0.4,0.5,0.8,1.0,0.8,0.786,0.4,0.6,0.667,0.4,0.0,0.4,0.4,0.0,0.2,0.2,0.2,2.6
