,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19705,3130,7015,0.446,917,2544,0.36,2213,4471,0.495,1298,1654,0.785,743,2693,3436,1946,638,348,1276,1606,8475
1,Team/G,,240.3,38.2,85.5,0.446,11.2,31.0,0.36,27.0,54.5,0.495,15.8,20.2,0.785,9.1,32.8,41.9,23.7,7.8,4.2,15.6,19.6,103.4
2,Lg Rank,,27,28,20,25.0,9,7,15.0,26,24,22.0,22,23,7.0,22,23,25,8,12,23,27,14,25
3,Year/Year,,-0.9%,0.2%,1.4%,-0.005,25.8%,19.0%,0.019,-7.6%,-6.5%,-0.006,-12.5%,-18.9%,0.057,-11.8%,-3.6%,-5.5%,0.4%,-5.1%,-12.3%,-1.4%,7.7%,0.2%
4,Opponent,82.0,19705,3336,7107,0.469,949,2519,0.377,2387,4588,0.52,1301,1686,0.772,841,2785,3626,2137,710,453,1238,1661,8922
5,Opponent/G,,240.3,40.7,86.7,0.469,11.6,30.7,0.377,29.1,56.0,0.52,15.9,20.6,0.772,10.3,34.0,44.2,26.1,8.7,5.5,15.1,20.3,108.8
6,Lg Rank,,27,21,18,24.0,27,26,28.0,17,11,22.0,9,12,20.0,24,18,23,30,28,28,5,14,23
7,Year/Year,,-0.9%,5.0%,-0.7%,0.025,6.3%,0.7%,0.02,4.5%,-1.4%,0.029,1.6%,1.7%,-0.0,-4.0%,2.3%,0.8%,11.4%,-3.8%,6.8%,-1.9%,-6.1%,4.6%
