,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19805,2873,6365,0.451,393,1203,0.327,2480,5162,0.48,1511,1999,0.756,848,2444,3292,1728,524,433,1192,1637,7650
1,Team/G,,241.5,35.0,77.6,0.451,4.8,14.7,0.327,30.2,63.0,0.48,18.4,24.4,0.756,10.3,29.8,40.1,21.1,6.4,5.3,14.5,20.0,93.3
2,Lg Rank,,18,29,28,22.0,27,26,29.0,20,15,21.0,13,12,21.0,21,22,24,18,28,8,21,8,29
3,Year/Year,,-0.4%,0.5%,0.9%,-0.002,-14.6%,-9.6%,-0.019,3.4%,3.8%,-0.002,-7.7%,-8.3%,0.005,-1.2%,-1.8%,-1.7%,4.2%,-17.1%,-2.9%,-7.6%,2.5%,-2.1%
4,Opponent,82.0,19805,2956,6492,0.455,577,1609,0.359,2379,4883,0.487,1489,1908,0.78,804,2446,3250,1777,601,496,1082,1730,7978
5,Opponent/G,,241.5,36.0,79.2,0.455,7.0,19.6,0.359,29.0,59.5,0.487,18.2,23.3,0.78,9.8,29.8,39.6,21.7,7.3,6.0,13.2,21.1,97.3
6,Lg Rank,,18,8,8,10.0,24,26,16.0,8,3,15.0,13,9,29.0,2,10,5,18,16,29,27,13,11
7,Year/Year,,-0.4%,1.1%,-0.7%,0.008,0.7%,-5.1%,0.021,1.1%,0.9%,0.001,17.2%,11.6%,0.038,-7.4%,2.7%,0.0%,6.7%,-2.1%,-1.2%,-13.9%,-4.1%,3.7%
