,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,3218,7163,0.449,1323,3721,0.356,1895,3442,0.551,1582,2001,0.791,836,2613,3449,1741,700,405,1094,1803,9341
1,Team/G,,241.8,39.2,87.4,0.449,16.1,45.4,0.356,23.1,42.0,0.551,19.3,24.4,0.791,10.2,31.9,42.1,21.2,8.5,4.9,13.3,22.0,113.9
2,Lg Rank,,11,25,26,24.0,1,1,12.0,30,30,3.0,3,7,9.0,14,29,28,28,5,18,6,25,11
3,Year/Year,,0.4%,1.4%,3.7%,-0.01,5.3%,7.2%,-0.007,-1.2%,0.2%,-0.008,-1.7%,-2.9%,0.01,13.1%,-7.5%,-3.2%,-1.5%,0.1%,3.3%,-3.6%,12.9%,1.4%
4,Opponent,82.0,19830,3313,7106,0.466,831,2444,0.34,2482,4662,0.532,1493,1944,0.768,899,2825,3724,1929,607,369,1232,1640,8950
5,Opponent/G,,241.8,40.4,86.7,0.466,10.1,29.8,0.34,30.3,56.9,0.532,18.2,23.7,0.768,11.0,34.5,45.4,23.5,7.4,4.5,15.0,20.0,109.1
6,Lg Rank,,11,10,5,19.0,3,4,2.0,20,13,23.0,21,20,16.0,23,10,16,7,11,8,9,24,10
7,Year/Year,,0.4%,2.1%,1.3%,0.004,0.2%,3.3%,-0.01,2.8%,0.2%,0.013,24.3%,20.7%,0.022,26.6%,3.2%,8.0%,5.0%,-0.3%,1.7%,3.2%,-1.8%,5.1%
