,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19705,2802,6271,0.447,531,1486,0.357,2271,4785,0.475,1526,2024,0.754,887,2307,3194,1716,699,476,1197,1910,7661
1,Team/G,,240.3,34.2,76.5,0.447,6.5,18.1,0.357,27.7,58.4,0.475,18.6,24.7,0.754,10.8,28.1,39.0,20.9,8.5,5.8,14.6,23.3,93.4
2,Lg Rank,,29,27,29,16.0,8,9,12.0,27,28,9.0,24,23,19.0,25,28,30,20,5,5,19,22,23
3,Year/Year,,-0.9%,-5.4%,-5.8%,0.002,18.8%,13.1%,0.017,-9.7%,-10.4%,0.004,-2.0%,-5.6%,0.027,-15.3%,-3.1%,-6.8%,-10.4%,-12.1%,-15.8%,-2.4%,0.4%,-3.4%
4,Opponent,82.0,19705,2684,6215,0.432,426,1215,0.351,2258,5000,0.452,1679,2179,0.771,993,2387,3380,1633,612,476,1303,1853,7473
5,Opponent/G,,240.3,32.7,75.8,0.432,5.2,14.8,0.351,27.5,61.0,0.452,20.5,26.6,0.771,12.1,29.1,41.2,19.9,7.5,5.8,15.9,22.6,91.1
6,Lg Rank,,29,1,3,6.0,6,5,11.0,3,4,6.0,21,19,26.0,20,8,11,6,16,29,4,17,4
7,Year/Year,,-0.9%,-6.1%,-5.1%,-0.005,15.4%,11.4%,0.012,-9.3%,-8.4%,-0.005,2.2%,1.3%,0.006,-9.6%,-4.8%,-6.3%,-2.4%,-9.1%,3.3%,-6.6%,-2.0%,-3.3%
