,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,37,45,38,44,-1.01,-0.46,-1.47,103.0,104.1,88.2,0.325,0.127,0.46,13.0,27.3,0.253,0.477,13.8,71.6,0.212,MCI Center,827093
1,Lg Rank,20,9,19,19,19.0,22.0,20.0,21.0,18.0,26.0,8.0,25.0,25.0,5.0,20.0,5.0,16.0,16.0,16.0,8.0,,2
